# FrameID, Timestamp_Sec, Odom_X, Odom_Y, Odom_Yaw, Lat, Lon
2150, 1762515358.106938, 693102.3226, 5339065.5723, 1.6978, 48.175424644, 11.597606699
2151, 1762515358.130472, 693102.4393, 5339065.5864, 1.6906, 48.175424740, 11.597608273
2152, 1762515358.166545, 693102.5657, 5339065.6006, 1.6829, 48.175424833, 11.597609977
2153, 1762515358.199256, 693102.7230, 5339065.6167, 1.6733, 48.175424936, 11.597612098
2154, 1762515358.228310, 693102.7450, 5339065.6189, 1.6719, 48.175424949, 11.597612395
2155, 1762515358.264189, 693102.9278, 5339065.6356, 1.6607, 48.175425050, 11.597614859
2156, 1762515358.318772, 693103.0808, 5339065.6351, 1.6519, 48.175425004, 11.597616914
2157, 1762515358.333885, 693103.0998, 5339065.6269, 1.6512, 48.175424925, 11.597617167
2158, 1762515358.360583, 693103.2246, 5339065.6306, 1.6438, 48.175424925, 11.597618845
2159, 1762515358.398250, 693103.3536, 5339065.6393, 1.6358, 48.175424968, 11.597620583
2160, 1762515358.427827, 693103.3762, 5339065.6407, 1.6344, 48.175424975, 11.597620887
2161, 1762515358.464812, 693103.5386, 5339065.6497, 1.6244, 48.175425012, 11.597623074
2162, 1762515358.503346, 693103.7269, 5339065.6577, 1.6130, 48.175425033, 11.597625607
2163, 1762515358.536114, 693103.8534, 5339065.6617, 1.6053, 48.175425035, 11.597627309
2164, 1762515358.563267, 693103.8743, 5339065.6623, 1.6041, 48.175425034, 11.597627590
2165, 1762515358.603651, 693104.0067, 5339065.6656, 1.5960, 48.175425028, 11.597629371
2166, 1762515358.634027, 693104.1646, 5339065.6683, 1.5864, 48.175425010, 11.597631495
2167, 1762515358.668011, 693104.3274, 5339065.6695, 1.5765, 48.175424977, 11.597633682
2168, 1762515358.700149, 693104.3763, 5339065.6695, 1.5735, 48.175424963, 11.597634340
2169, 1762515358.728613, 693104.5012, 5339065.6687, 1.5659, 48.175424923, 11.597636019
2170, 1762515358.782296, 693104.7002, 5339065.6650, 1.5539, 48.175424835, 11.597638691
2171, 1762515358.815428, 693104.8179, 5339065.6616, 1.5469, 48.175424773, 11.597640272
2172, 1762515358.836330, 693104.8922, 5339065.6595, 1.5424, 48.175424734, 11.597641269
2173, 1762515358.869020, 693105.0086, 5339065.6561, 1.5354, 48.175424672, 11.597642833
2174, 1762515358.903061, 693105.0609, 5339065.6541, 1.5323, 48.175424640, 11.597643535
2175, 1762515358.932295, 693105.1861, 5339065.6487, 1.5249, 48.175424558, 11.597645215
2176, 1762515358.963957, 693105.2087, 5339065.6476, 1.5235, 48.175424542, 11.597645518
2177, 1762515359.017831, 693105.4082, 5339065.6350, 1.5126, 48.175424375, 11.597648195
2178, 1762515359.036236, 693105.4744, 5339065.6270, 1.5102, 48.175424285, 11.597649081
2179, 1762515359.067109, 693105.5853, 5339065.6136, 1.5062, 48.175424134, 11.597650566
2180, 1762515359.101678, 693105.7095, 5339065.5985, 1.5017, 48.175423966, 11.597652230
2181, 1762515359.136491, 693105.8346, 5339065.5834, 1.4972, 48.175423796, 11.597653905
2182, 1762515359.167706, 693105.9468, 5339065.5698, 1.4932, 48.175423643, 11.597655407
2183, 1762515359.217181, 693106.1246, 5339065.5483, 1.4868, 48.175423402, 11.597657788
2184, 1762515359.233180, 693106.1821, 5339065.5413, 1.4847, 48.175423324, 11.597658558
2185, 1762515359.272408, 693106.3231, 5339065.5243, 1.4796, 48.175423132, 11.597660446
2186, 1762515359.326263, 693106.5166, 5339065.5008, 1.4726, 48.175422869, 11.597663037
2187, 1762515359.355060, 693106.6201, 5339065.4883, 1.4689, 48.175422729, 11.597664423
2188, 1762515359.385504, 693106.7295, 5339065.4751, 1.4650, 48.175422580, 11.597665888
2189, 1762515359.416378, 693106.8405, 5339065.4616, 1.4610, 48.175422430, 11.597667374
2190, 1762515359.441228, 693106.9298, 5339065.4508, 1.4578, 48.175422308, 11.597668570
2191, 1762515359.478945, 693107.0653, 5339065.4344, 1.4529, 48.175422124, 11.597670385
2192, 1762515359.508758, 693107.1724, 5339065.4215, 1.4490, 48.175421979, 11.597671819
2193, 1762515359.532597, 693107.2581, 5339065.4111, 1.4459, 48.175421862, 11.597672966
2194, 1762515359.570739, 693107.3952, 5339065.3945, 1.4410, 48.175421676, 11.597674802
2195, 1762515359.609838, 693107.5357, 5339065.3775, 1.4359, 48.175421485, 11.597676683
2196, 1762515359.635547, 693107.6281, 5339065.3663, 1.4326, 48.175421360, 11.597677921
2197, 1762515359.671722, 693107.7581, 5339065.3506, 1.4279, 48.175421183, 11.597679661
2198, 1762515359.698006, 693107.8525, 5339065.3391, 1.4245, 48.175421055, 11.597680926
2199, 1762515359.727244, 693107.9576, 5339065.3264, 1.4207, 48.175420912, 11.597682333
2200, 1762515359.769316, 693108.1058, 5339065.3056, 1.4169, 48.175420685, 11.597684317
2201, 1762515359.800092, 693108.2170, 5339065.2876, 1.4153, 48.175420493, 11.597685804
2202, 1762515359.832086, 693108.3278, 5339065.2694, 1.4139, 48.175420300, 11.597687286
2203, 1762515359.865280, 693108.4215, 5339065.2537, 1.4128, 48.175420134, 11.597688538
2204, 1762515359.891388, 693108.4434, 5339065.2500, 1.4125, 48.175420095, 11.597688831
2205, 1762515359.929274, 693108.5781, 5339065.2270, 1.4112, 48.175419851, 11.597690633
2206, 1762515359.965521, 693108.7113, 5339065.2042, 1.4099, 48.175419610, 11.597692414
2207, 1762515360.013443, 693108.8540, 5339065.1798, 1.4085, 48.175419352, 11.597694321
2208, 1762515360.044856, 693109.0185, 5339065.1518, 1.4068, 48.175419056, 11.597696521
2209, 1762515360.078110, 693109.1854, 5339065.1232, 1.4051, 48.175418754, 11.597698752
2210, 1762515360.122844, 693109.2455, 5339065.1128, 1.4044, 48.175418644, 11.597699557
2211, 1762515360.153809, 693109.3754, 5339065.0901, 1.4031, 48.175418405, 11.597701293
2212, 1762515360.184435, 693109.5048, 5339065.0673, 1.4018, 48.175418165, 11.597703024
2213, 1762515360.211916, 693109.5268, 5339065.0634, 1.4016, 48.175418124, 11.597703317
2214, 1762515360.236536, 693109.6868, 5339065.0351, 1.4001, 48.175417827, 11.597705455
2215, 1762515360.282359, 693109.8949, 5339064.9866, 1.3987, 48.175417335, 11.597708233
2216, 1762515360.319695, 693110.0322, 5339064.9618, 1.3980, 48.175417074, 11.597710068
2217, 1762515360.339893, 693110.0484, 5339064.9589, 1.3980, 48.175417044, 11.597710285
2218, 1762515360.376724, 693110.1838, 5339064.9342, 1.3978, 48.175416786, 11.597712095
2219, 1762515360.407187, 693110.3144, 5339064.9105, 1.3979, 48.175416537, 11.597713841
2220, 1762515360.435049, 693110.3369, 5339064.9064, 1.3980, 48.175416494, 11.597714141
2221, 1762515360.460690, 693110.4993, 5339064.8766, 1.3987, 48.175416182, 11.597716312
2222, 1762515360.515905, 693110.7108, 5339064.8376, 1.4006, 48.175415775, 11.597719139
2223, 1762515360.540699, 693110.7316, 5339064.8338, 1.4008, 48.175415735, 11.597719416
2224, 1762515360.564173, 693110.8576, 5339064.8109, 1.4022, 48.175415495, 11.597721101
2225, 1762515360.598634, 693110.9925, 5339064.7867, 1.4039, 48.175415241, 11.597722904
2226, 1762515360.630393, 693111.0183, 5339064.7822, 1.4043, 48.175415194, 11.597723249
2227, 1762515360.658086, 693111.1837, 5339064.7532, 1.4065, 48.175414889, 11.597725460
2228, 1762515360.706487, 693111.3899, 5339064.7176, 1.4096, 48.175414512, 11.597728217
2229, 1762515360.734290, 693111.4147, 5339064.7133, 1.4099, 48.175414468, 11.597728549
2230, 1762515360.767786, 693111.5500, 5339064.6905, 1.4121, 48.175414225, 11.597730359
2231, 1762515360.794669, 693111.6799, 5339064.6689, 1.4144, 48.175413996, 11.597732095
2232, 1762515360.830308, 693111.8171, 5339064.6463, 1.4169, 48.175413757, 11.597733931
2233, 1762515360.871625, 693111.9955, 5339064.6172, 1.4205, 48.175413447, 11.597736315
2234, 1762515360.912488, 693112.0291, 5339064.6117, 1.4212, 48.175413388, 11.597736765
2235, 1762515360.946657, 693112.2280, 5339064.5798, 1.4256, 48.175413047, 11.597739426
2236, 1762515360.977107, 693112.3625, 5339064.5590, 1.4287, 48.175412824, 11.597741224
2237, 1762515361.000734, 693112.3820, 5339064.5560, 1.4291, 48.175412792, 11.597741486
2238, 1762515361.030540, 693112.5159, 5339064.5360, 1.4322, 48.175412576, 11.597743277
2239, 1762515361.065998, 693112.6912, 5339064.5103, 1.4364, 48.175412298, 11.597745622
2240, 1762515361.113223, 693112.8869, 5339064.4823, 1.4412, 48.175411993, 11.597748241
2241, 1762515361.142228, 693112.9261, 5339064.4767, 1.4422, 48.175411933, 11.597748767
2242, 1762515361.193503, 693113.0799, 5339064.4554, 1.4460, 48.175411699, 11.597750824
2243, 1762515361.214049, 693113.2070, 5339064.4383, 1.4492, 48.175411511, 11.597752526
2244, 1762515361.236658, 693113.2260, 5339064.4358, 1.4496, 48.175411484, 11.597752780
2245, 1762515361.265358, 693113.3602, 5339064.4185, 1.4529, 48.175411291, 11.597754577
2246, 1762515361.301365, 693113.5376, 5339064.3961, 1.4570, 48.175411043, 11.597756953
2247, 1762515361.331125, 693113.5626, 5339064.3931, 1.4575, 48.175411008, 11.597757287
2248, 1762515361.361956, 693113.7550, 5339064.3505, 1.4617, 48.175410574, 11.597759856
2249, 1762515361.408555, 693113.9054, 5339064.3327, 1.4647, 48.175410373, 11.597761870
2250, 1762515361.433244, 693113.9262, 5339064.3302, 1.4651, 48.175410345, 11.597762149
2251, 1762515361.463168, 693114.0625, 5339064.3145, 1.4677, 48.175410167, 11.597763974
2252, 1762515361.495997, 693114.2386, 5339064.2949, 1.4707, 48.175409944, 11.597766332
2253, 1762515361.532549, 693114.4302, 5339064.2746, 1.4738, 48.175409710, 11.597768899
2254, 1762515361.572252, 693114.4782, 5339064.2696, 1.4746, 48.175409651, 11.597769543
2255, 1762515361.619576, 693114.6302, 5339064.2537, 1.4770, 48.175409467, 11.597771579
2256, 1762515361.654038, 693114.7709, 5339064.2389, 1.4791, 48.175409297, 11.597773465
2257, 1762515361.678773, 693114.9035, 5339064.2251, 1.4808, 48.175409137, 11.597775241
2258, 1762515361.700661, 693114.9220, 5339064.2232, 1.4810, 48.175409115, 11.597775489
2259, 1762515361.720431, 693115.0876, 5339064.2066, 1.4828, 48.175408921, 11.597777707
2260, 1762515361.767908, 693115.3031, 5339064.1864, 1.4844, 48.175408681, 11.597780596
2261, 1762515361.811785, 693115.3376, 5339064.1833, 1.4846, 48.175408643, 11.597781058
2262, 1762515361.829031, 693115.4636, 5339064.1719, 1.4852, 48.175408507, 11.597782747
2263, 1762515361.868212, 693115.6454, 5339064.1553, 1.4861, 48.175408309, 11.597785183
2264, 1762515361.897674, 693115.6703, 5339064.1530, 1.4862, 48.175408281, 11.597785517
2265, 1762515361.924631, 693115.8670, 5339064.1348, 1.4871, 48.175408064, 11.597788153
2266, 1762515361.956644, 693115.8956, 5339064.1321, 1.4872, 48.175408033, 11.597788537
2267, 1762515362.016666, 693116.1687, 5339064.1070, 1.4888, 48.175407733, 11.597792197
2268, 1762515362.035464, 693116.1846, 5339064.1056, 1.4889, 48.175407716, 11.597792410
2269, 1762515362.062605, 693116.3184, 5339064.0936, 1.4896, 48.175407572, 11.597794203
2270, 1762515362.095681, 693116.4938, 5339064.0780, 1.4906, 48.175407385, 11.597796555
2271, 1762515362.128574, 693116.5215, 5339064.0755, 1.4907, 48.175407355, 11.597796926
2272, 1762515362.160969, 693116.7228, 5339064.0576, 1.4917, 48.175407140, 11.597799624
2273, 1762515362.213973, 693116.8780, 5339064.0439, 1.4923, 48.175406975, 11.597801705
2274, 1762515362.240572, 693117.0107, 5339064.0324, 1.4929, 48.175406835, 11.597803483
2275, 1762515362.271299, 693117.0364, 5339064.0302, 1.4930, 48.175406808, 11.597803828
2276, 1762515362.295737, 693117.2037, 5339064.0160, 1.4937, 48.175406636, 11.597806071
2277, 1762515362.325925, 693117.3643, 5339064.0026, 1.4943, 48.175406472, 11.597808224
2278, 1762515362.368845, 693117.4374, 5339063.9965, 1.4946, 48.175406398, 11.597809203
2279, 1762515362.406544, 693117.5789, 5339063.9848, 1.4952, 48.175406254, 11.597811100
2280, 1762515362.438312, 693117.7103, 5339063.9624, 1.4956, 48.175406017, 11.597812857
2281, 1762515362.469044, 693117.8449, 5339063.9511, 1.4961, 48.175405879, 11.597814662
2282, 1762515362.496031, 693117.8672, 5339063.9492, 1.4962, 48.175405856, 11.597814961
2283, 1762515362.525315, 693118.0367, 5339063.9352, 1.4967, 48.175405684, 11.597817233
2284, 1762515362.574472, 693118.2484, 5339063.9178, 1.4973, 48.175405471, 11.597820072
2285, 1762515362.604943, 693118.2739, 5339063.9157, 1.4974, 48.175405445, 11.597820414
2286, 1762515362.641438, 693118.4133, 5339063.9043, 1.4978, 48.175405305, 11.597822282
2287, 1762515362.669500, 693118.5458, 5339063.8933, 1.4982, 48.175405170, 11.597824059
2288, 1762515362.713491, 693118.7282, 5339063.8782, 1.4987, 48.175404985, 11.597826504
2289, 1762515362.753327, 693118.9209, 5339063.8629, 1.4991, 48.175404795, 11.597829088
2290, 1762515362.808705, 693119.0903, 5339063.8496, 1.4994, 48.175404631, 11.597831359
2291, 1762515362.834862, 693119.1121, 5339063.8479, 1.4994, 48.175404610, 11.597831651
2292, 1762515362.861720, 693119.2447, 5339063.8375, 1.4996, 48.175404480, 11.597833429
2293, 1762515362.888915, 693119.3776, 5339063.8270, 1.4998, 48.175404349, 11.597835212
2294, 1762515362.933271, 693119.5619, 5339063.8124, 1.5001, 48.175404168, 11.597837682
2295, 1762515362.962532, 693119.5864, 5339063.8104, 1.5002, 48.175404144, 11.597838011
2296, 1762515362.993403, 693119.7859, 5339063.7949, 1.5004, 48.175403951, 11.597840686
2297, 1762515363.022127, 693119.8103, 5339063.7930, 1.5005, 48.175403928, 11.597841013
2298, 1762515363.038766, 693119.9349, 5339063.7834, 1.5007, 48.175403807, 11.597842684
2299, 1762515363.068916, 693119.9602, 5339063.7814, 1.5007, 48.175403782, 11.597843023
2300, 1762515363.108376, 693120.1040, 5339063.7702, 1.5010, 48.175403643, 11.597844952
2301, 1762515363.144183, 693120.2820, 5339063.7564, 1.5013, 48.175403470, 11.597847338
2302, 1762515363.172755, 693120.4670, 5339063.7419, 1.5017, 48.175403290, 11.597849818
2303, 1762515363.202001, 693120.5029, 5339063.7391, 1.5017, 48.175403255, 11.597850299
2304, 1762515363.227968, 693120.6353, 5339063.7287, 1.5020, 48.175403126, 11.597852075
2305, 1762515363.260283, 693120.6626, 5339063.7266, 1.5021, 48.175403100, 11.597852440
2306, 1762515363.316351, 693120.9705, 5339063.6718, 1.5026, 48.175402524, 11.597856557
2307, 1762515363.342513, 693120.9925, 5339063.6701, 1.5026, 48.175402503, 11.597856852
2308, 1762515363.377865, 693121.1977, 5339063.6541, 1.5030, 48.175402304, 11.597859603
2309, 1762515363.408640, 693121.2241, 5339063.6521, 1.5030, 48.175402278, 11.597859957
2310, 1762515363.438720, 693121.3611, 5339063.6415, 1.5032, 48.175402146, 11.597861794
2311, 1762515363.468260, 693121.4978, 5339063.6311, 1.5033, 48.175402016, 11.597863628
2312, 1762515363.488791, 693121.5152, 5339063.6298, 1.5033, 48.175401999, 11.597863861
2313, 1762515363.537829, 693121.7060, 5339063.6155, 1.5035, 48.175401820, 11.597866419
2314, 1762515363.572502, 693121.9107, 5339063.6002, 1.5037, 48.175401626, 11.597869163
2315, 1762515363.597702, 693121.9334, 5339063.5984, 1.5037, 48.175401605, 11.597869468
2316, 1762515363.635788, 693122.0779, 5339063.5870, 1.5039, 48.175401463, 11.597871406
2317, 1762515363.668304, 693122.2177, 5339063.5758, 1.5042, 48.175401324, 11.597873280
2318, 1762515363.699530, 693122.3565, 5339063.5649, 1.5044, 48.175401189, 11.597875141
2319, 1762515363.738142, 693122.5392, 5339063.5513, 1.5047, 48.175401018, 11.597877591
2320, 1762515363.786112, 693122.7537, 5339063.5357, 1.5050, 48.175400820, 11.597880468
2321, 1762515363.821295, 693122.7871, 5339063.5333, 1.5050, 48.175400789, 11.597880916
2322, 1762515363.848027, 693122.9226, 5339063.5231, 1.5052, 48.175400660, 11.597882732
2323, 1762515363.884222, 693123.0659, 5339063.5120, 1.5054, 48.175400522, 11.597884655
2324, 1762515363.913016, 693123.0905, 5339063.5101, 1.5054, 48.175400498, 11.597884985
2325, 1762515363.940090, 693123.2636, 5339063.4967, 1.5056, 48.175400331, 11.597887305
2326, 1762515363.989750, 693123.4817, 5339063.4808, 1.5058, 48.175400129, 11.597890229
2327, 1762515364.023950, 693123.6256, 5339063.4704, 1.5058, 48.175399997, 11.597892159
2328, 1762515364.058494, 693123.6551, 5339063.4683, 1.5059, 48.175399970, 11.597892555
2329, 1762515364.084631, 693123.7903, 5339063.4584, 1.5059, 48.175399844, 11.597894369
2330, 1762515364.112696, 693123.9272, 5339063.4483, 1.5060, 48.175399716, 11.597896204
2331, 1762515364.147208, 693123.9567, 5339063.4461, 1.5060, 48.175399689, 11.597896600
2332, 1762515364.179202, 693124.1346, 5339063.4330, 1.5062, 48.175399523, 11.597898985
2333, 1762515364.217512, 693124.3441, 5339063.4176, 1.5064, 48.175399328, 11.597901795
2334, 1762515364.243063, 693124.3669, 5339063.4159, 1.5064, 48.175399307, 11.597902100
2335, 1762515364.275570, 693124.5078, 5339063.4055, 1.5066, 48.175399175, 11.597903991
2336, 1762515364.301696, 693124.6430, 5339063.3956, 1.5067, 48.175399049, 11.597905803
2337, 1762515364.335513, 693124.6719, 5339063.3934, 1.5068, 48.175399022, 11.597906191
2338, 1762515364.382827, 693124.9636, 5339063.3420, 1.5070, 48.175398481, 11.597910090
2339, 1762515364.418187, 693125.0531, 5339063.3352, 1.5071, 48.175398396, 11.597911290
2340, 1762515364.441604, 693125.0731, 5339063.3337, 1.5071, 48.175398377, 11.597911559
2341, 1762515364.468438, 693125.2086, 5339063.3236, 1.5072, 48.175398250, 11.597913375
2342, 1762515364.499436, 693125.3475, 5339063.3135, 1.5074, 48.175398122, 11.597915239
2343, 1762515364.531790, 693125.5250, 5339063.3008, 1.5075, 48.175397960, 11.597917619
2344, 1762515364.569669, 693125.5573, 5339063.2985, 1.5076, 48.175397930, 11.597918053
2345, 1762515364.601648, 693125.7613, 5339063.2837, 1.5078, 48.175397742, 11.597920788
2346, 1762515364.647905, 693125.9133, 5339063.2725, 1.5079, 48.175397600, 11.597922826
2347, 1762515364.672696, 693125.9344, 5339063.2709, 1.5079, 48.175397580, 11.597923109
2348, 1762515364.700628, 693126.0704, 5339063.2608, 1.5081, 48.175397453, 11.597924933
2349, 1762515364.737354, 693126.2511, 5339063.2476, 1.5082, 48.175397285, 11.597927357
2350, 1762515364.761920, 693126.2720, 5339063.2461, 1.5082, 48.175397266, 11.597927637
2351, 1762515364.803081, 693126.4825, 5339063.2308, 1.5084, 48.175397071, 11.597930459
2352, 1762515364.838834, 693126.6255, 5339063.2202, 1.5086, 48.175396938, 11.597932377
2353, 1762515364.869032, 693126.7629, 5339063.2102, 1.5088, 48.175396810, 11.597934219
2354, 1762515364.914176, 693126.9127, 5339063.1993, 1.5090, 48.175396672, 11.597936228
2355, 1762515364.957272, 693127.0977, 5339063.1860, 1.5093, 48.175396502, 11.597938709
2356, 1762515364.976526, 693127.1139, 5339063.1848, 1.5093, 48.175396487, 11.597938927
2357, 1762515365.001931, 693127.2951, 5339063.1717, 1.5096, 48.175396320, 11.597941356
2358, 1762515365.029593, 693127.3334, 5339063.1689, 1.5096, 48.175396285, 11.597941871
2359, 1762515365.065487, 693127.4748, 5339063.1588, 1.5098, 48.175396157, 11.597943766
2360, 1762515365.103997, 693127.6178, 5339063.1486, 1.5099, 48.175396026, 11.597945685
2361, 1762515365.133858, 693127.6429, 5339063.1469, 1.5099, 48.175396003, 11.597946021
2362, 1762515365.175914, 693127.8255, 5339063.1339, 1.5100, 48.175395837, 11.597948470
2363, 1762515365.205454, 693128.0224, 5339063.1199, 1.5102, 48.175395658, 11.597951111
2364, 1762515365.241322, 693128.1630, 5339063.1095, 1.5103, 48.175395527, 11.597952995
2365, 1762515365.281252, 693128.1798, 5339063.1027, 1.5103, 48.175395462, 11.597953219
2366, 1762515365.317709, 693128.3195, 5339063.0926, 1.5104, 48.175395333, 11.597955092
2367, 1762515365.354071, 693128.4592, 5339063.0827, 1.5106, 48.175395206, 11.597956967
2368, 1762515365.378496, 693128.6253, 5339063.0711, 1.5109, 48.175395057, 11.597959193
2369, 1762515365.432458, 693128.8411, 5339063.0558, 1.5112, 48.175394862, 11.597962088
2370, 1762515365.456974, 693128.8617, 5339063.0544, 1.5113, 48.175394843, 11.597962364
2371, 1762515365.475803, 693128.9862, 5339063.0456, 1.5115, 48.175394730, 11.597964033
